window_end_date,correlation_value,pair_name,window_length_days
2025-01-22,0.49256179702015307,BTC-USD vs SPY,90
2025-01-23,0.49054525390258386,BTC-USD vs SPY,90
2025-01-24,0.4866782560435446,BTC-USD vs SPY,90
2025-01-27,0.48758808317718666,BTC-USD vs SPY,90
2025-01-28,0.48265821474124887,BTC-USD vs SPY,90
2025-01-29,0.4809228249559452,BTC-USD vs SPY,90
2025-01-30,0.4820025640132526,BTC-USD vs SPY,90
2025-01-31,0.48718693368455535,BTC-USD vs SPY,90
2025-02-03,0.47092899857870096,BTC-USD vs SPY,90
2025-02-04,0.45092265424179373,BTC-USD vs SPY,90
2025-02-05,0.44513283664992936,BTC-USD vs SPY,90
2025-02-06,0.44215346546414386,BTC-USD vs SPY,90
2025-02-07,0.44167428737750103,BTC-USD vs SPY,90
2025-02-10,0.45383385047854924,BTC-USD vs SPY,90
2025-02-11,0.4402286193329849,BTC-USD vs SPY,90
2025-02-12,0.4356736386113816,BTC-USD vs SPY,90
2025-02-13,0.42115038826486034,BTC-USD vs SPY,90
2025-02-14,0.41751662172735365,BTC-USD vs SPY,90
2025-02-18,0.41315378903695116,BTC-USD vs SPY,90
2025-02-19,0.41966902140061685,BTC-USD vs SPY,90
2025-02-20,0.42999667975965705,BTC-USD vs SPY,90
2025-02-21,0.44015222698169243,BTC-USD vs SPY,90
2025-02-24,0.43898433635809403,BTC-USD vs SPY,90
2025-02-25,0.4341350363662602,BTC-USD vs SPY,90
2025-02-26,0.43174894402723873,BTC-USD vs SPY,90
2025-02-27,0.4199487976496713,BTC-USD vs SPY,90
2025-02-28,0.40599158524537443,BTC-USD vs SPY,90
2025-03-03,0.4441121910149665,BTC-USD vs SPY,90
2025-03-04,0.4342988832523928,BTC-USD vs SPY,90
2025-03-05,0.4435402026479046,BTC-USD vs SPY,90
2025-03-06,0.4387479990797911,BTC-USD vs SPY,90
2025-03-07,0.42291092795473684,BTC-USD vs SPY,90
2025-03-10,0.432786483301985,BTC-USD vs SPY,90
2025-03-11,0.4060038164819065,BTC-USD vs SPY,90
2025-03-12,0.40688049016865013,BTC-USD vs SPY,90
2025-03-13,0.4160814109149934,BTC-USD vs SPY,90
2025-03-14,0.4173532351279221,BTC-USD vs SPY,90
2025-03-17,0.42287980290599586,BTC-USD vs SPY,90
2025-03-18,0.42619296413605595,BTC-USD vs SPY,90
2025-03-19,0.4330992119482978,BTC-USD vs SPY,90
2025-03-20,0.38253505610227057,BTC-USD vs SPY,90
2025-03-21,0.38399789773727605,BTC-USD vs SPY,90
2025-03-24,0.38491678862285517,BTC-USD vs SPY,90
2025-03-25,0.4058028572051675,BTC-USD vs SPY,90
2025-03-26,0.4049421118832946,BTC-USD vs SPY,90
2025-03-27,0.4055796975760984,BTC-USD vs SPY,90
2025-03-28,0.4159998269534272,BTC-USD vs SPY,90
2025-03-31,0.44683433176247295,BTC-USD vs SPY,90
2025-04-01,0.44717515754984327,BTC-USD vs SPY,90
2025-04-02,0.4318406639721121,BTC-USD vs SPY,90
2025-04-03,0.36625560243417665,BTC-USD vs SPY,90
2025-04-04,0.29809202347400254,BTC-USD vs SPY,90
2025-04-07,0.29722057260272783,BTC-USD vs SPY,90
2025-04-08,0.32332152683803683,BTC-USD vs SPY,90
2025-04-09,0.43656613312094056,BTC-USD vs SPY,90
2025-04-10,0.4605089191817061,BTC-USD vs SPY,90
2025-04-11,0.4691155614531163,BTC-USD vs SPY,90
2025-04-14,0.47184877519399626,BTC-USD vs SPY,90
2025-04-15,0.47184566504027164,BTC-USD vs SPY,90
2025-04-16,0.4643694901465553,BTC-USD vs SPY,90
2025-04-17,0.4654984580772501,BTC-USD vs SPY,90
2025-04-21,0.44627815850074765,BTC-USD vs SPY,90
2025-04-22,0.4680997282519412,BTC-USD vs SPY,90
2025-04-23,0.4661295504761524,BTC-USD vs SPY,90
2025-04-24,0.46143324250377876,BTC-USD vs SPY,90
2025-04-25,0.4613540371266686,BTC-USD vs SPY,90
2025-04-28,0.4615438800441585,BTC-USD vs SPY,90
2025-04-29,0.4587797284743223,BTC-USD vs SPY,90
2025-04-30,0.45874896461850834,BTC-USD vs SPY,90
2025-05-01,0.4406534976434059,BTC-USD vs SPY,90
2025-05-02,0.4422727688854525,BTC-USD vs SPY,90
2025-05-05,0.44221145181490684,BTC-USD vs SPY,90
2025-05-06,0.4384541002449794,BTC-USD vs SPY,90
2025-05-07,0.4339098337182779,BTC-USD vs SPY,90
2025-05-08,0.43736658570152215,BTC-USD vs SPY,90
2025-05-09,0.43496911954579737,BTC-USD vs SPY,90
2025-05-12,0.412347808937984,BTC-USD vs SPY,90
2025-05-13,0.41367599841053454,BTC-USD vs SPY,90
2025-05-14,0.41594504642252217,BTC-USD vs SPY,90
2025-05-15,0.41452153729477015,BTC-USD vs SPY,90
2025-05-16,0.4130932977016691,BTC-USD vs SPY,90
2025-05-19,0.4084481322532295,BTC-USD vs SPY,90
2025-05-20,0.4096916421151497,BTC-USD vs SPY,90
2025-05-21,0.407127545709258,BTC-USD vs SPY,90
2025-05-22,0.40664633663445765,BTC-USD vs SPY,90
2025-05-23,0.4079017525296553,BTC-USD vs SPY,90
2025-05-27,0.39242354433558974,BTC-USD vs SPY,90
2025-05-28,0.39328235359650543,BTC-USD vs SPY,90
2025-05-29,0.38605043849252874,BTC-USD vs SPY,90
2025-05-30,0.38247432789924457,BTC-USD vs SPY,90
2025-06-02,0.38766802556593194,BTC-USD vs SPY,90
2025-06-03,0.3866779460830754,BTC-USD vs SPY,90
2025-06-04,0.3872708081373017,BTC-USD vs SPY,90
2025-06-05,0.38692145769107394,BTC-USD vs SPY,90
2025-06-06,0.39266053383318056,BTC-USD vs SPY,90
2025-06-09,0.3921369860686634,BTC-USD vs SPY,90
2025-06-10,0.39114252272058814,BTC-USD vs SPY,90
2025-06-11,0.3903317730775987,BTC-USD vs SPY,90
2025-06-12,0.3953593112054895,BTC-USD vs SPY,90
2025-06-13,0.40356874465550535,BTC-USD vs SPY,90
2025-06-16,0.40668196802508194,BTC-USD vs SPY,90
2025-06-17,0.4091955779220766,BTC-USD vs SPY,90
2025-06-18,0.40936698613366646,BTC-USD vs SPY,90
2025-06-20,0.4094705376036869,BTC-USD vs SPY,90
2025-06-23,0.4140436492450231,BTC-USD vs SPY,90
2025-06-24,0.41731913252325287,BTC-USD vs SPY,90
2025-06-25,0.4220118075294265,BTC-USD vs SPY,90
2025-06-26,0.42073911219735094,BTC-USD vs SPY,90
2025-06-27,0.42077492146876017,BTC-USD vs SPY,90
2025-06-30,0.4186685204964013,BTC-USD vs SPY,90
2025-07-01,0.4206862976108913,BTC-USD vs SPY,90
2025-07-02,0.41523394326180857,BTC-USD vs SPY,90
2025-07-03,0.41831387487942634,BTC-USD vs SPY,90
2025-07-07,0.4191241086531823,BTC-USD vs SPY,90
2025-07-08,0.42887796876171236,BTC-USD vs SPY,90
2025-07-09,0.43288052525017945,BTC-USD vs SPY,90
2025-07-10,0.43375162918543847,BTC-USD vs SPY,90
2025-07-11,0.4248380142123013,BTC-USD vs SPY,90
2025-07-14,0.4286829485223215,BTC-USD vs SPY,90
2025-07-15,0.426300085365179,BTC-USD vs SPY,90
2025-07-16,0.42378744226657455,BTC-USD vs SPY,90
2025-07-17,0.43642506051566987,BTC-USD vs SPY,90
2025-07-18,0.42289786022790227,BTC-USD vs SPY,90
2025-07-21,0.4487496045274789,BTC-USD vs SPY,90
2025-07-22,0.4463904648358986,BTC-USD vs SPY,90
2025-07-23,0.43494989072146767,BTC-USD vs SPY,90
2025-07-24,0.4255196151341292,BTC-USD vs SPY,90
2025-07-25,0.42292856821395086,BTC-USD vs SPY,90
2025-07-28,0.41855477131740526,BTC-USD vs SPY,90
2025-07-29,0.4169797361618355,BTC-USD vs SPY,90
2025-07-30,0.41874183957151745,BTC-USD vs SPY,90
2025-07-31,0.4191497353788417,BTC-USD vs SPY,90
2025-08-01,0.423350816590151,BTC-USD vs SPY,90
2025-08-04,0.42360893747321243,BTC-USD vs SPY,90
2025-08-05,0.42299095314128576,BTC-USD vs SPY,90
2025-08-06,0.42348456906382953,BTC-USD vs SPY,90
2025-08-07,0.40733543502314984,BTC-USD vs SPY,90
2025-08-08,0.40491119840394174,BTC-USD vs SPY,90
2025-08-11,0.40814527257404737,BTC-USD vs SPY,90
2025-08-12,0.4210296229314967,BTC-USD vs SPY,90
2025-08-13,0.4478535735081937,BTC-USD vs SPY,90
2025-08-14,0.4893089783643356,BTC-USD vs SPY,90
2025-08-15,0.49172341152733423,BTC-USD vs SPY,90
2025-08-18,0.47971007574052876,BTC-USD vs SPY,90
2025-08-19,0.3160337433475509,BTC-USD vs SPY,90
2025-08-20,0.24854263815591232,BTC-USD vs SPY,90
2025-08-21,0.21889465369204827,BTC-USD vs SPY,90
2025-08-22,0.24111389243515,BTC-USD vs SPY,90
2025-08-25,0.24689611795266583,BTC-USD vs SPY,90
2025-08-26,0.2623508493862743,BTC-USD vs SPY,90
2025-08-27,0.2629292711146412,BTC-USD vs SPY,90
2025-08-28,0.32821146041309174,BTC-USD vs SPY,90
2025-08-29,0.2625761971417469,BTC-USD vs SPY,90
2025-09-02,0.24954611059312934,BTC-USD vs SPY,90
2025-09-03,0.25693594551530546,BTC-USD vs SPY,90
2025-09-04,0.24821212960982234,BTC-USD vs SPY,90
2025-09-05,0.25034987568172123,BTC-USD vs SPY,90
2025-09-08,0.2545648427539127,BTC-USD vs SPY,90
2025-09-09,0.25397449795499044,BTC-USD vs SPY,90
2025-09-10,0.24691089810593306,BTC-USD vs SPY,90
2025-09-11,0.2532792174124641,BTC-USD vs SPY,90
2025-09-12,0.2561102007008817,BTC-USD vs SPY,90
2025-09-15,0.27812917249775765,BTC-USD vs SPY,90
2025-09-16,0.2741063424708424,BTC-USD vs SPY,90
2025-09-17,0.26545182065343337,BTC-USD vs SPY,90
2025-09-18,0.265849966964804,BTC-USD vs SPY,90
2025-09-19,0.3429222323372252,BTC-USD vs SPY,90
2025-09-22,0.32734732419978946,BTC-USD vs SPY,90
2025-09-23,0.32927197381649115,BTC-USD vs SPY,90
2025-09-24,0.32213027851639736,BTC-USD vs SPY,90
2025-09-25,0.33692187685570346,BTC-USD vs SPY,90
2025-09-26,0.3387660634652352,BTC-USD vs SPY,90
2025-09-29,0.3464897240677912,BTC-USD vs SPY,90
2025-09-30,0.41779535342013824,BTC-USD vs SPY,90
2025-10-01,0.4188430177106895,BTC-USD vs SPY,90
2025-10-02,0.3971829411033751,BTC-USD vs SPY,90
2025-10-03,0.43111926917207993,BTC-USD vs SPY,90
2025-10-06,0.42804985305356896,BTC-USD vs SPY,90
2025-10-07,0.44611052129933076,BTC-USD vs SPY,90
2025-10-08,0.4481699941676222,BTC-USD vs SPY,90
2025-10-09,0.45311235945643935,BTC-USD vs SPY,90
2025-10-10,0.5566422251507454,BTC-USD vs SPY,90
2025-10-13,0.5425580271741876,BTC-USD vs SPY,90
2025-10-14,0.5369935782954804,BTC-USD vs SPY,90
2025-10-15,0.5167070955908417,BTC-USD vs SPY,90
2025-10-16,0.5403173421997849,BTC-USD vs SPY,90
2025-10-17,0.5315195691143151,BTC-USD vs SPY,90
2025-10-20,0.5355131382609654,BTC-USD vs SPY,90
2025-10-21,0.5475947075979594,BTC-USD vs SPY,90
2025-10-22,0.5642087175774286,BTC-USD vs SPY,90
2025-10-23,0.5656608549620521,BTC-USD vs SPY,90
2025-10-24,0.559565064766501,BTC-USD vs SPY,90
2025-10-27,0.5484662343961912,BTC-USD vs SPY,90
2025-10-28,0.5431273655262087,BTC-USD vs SPY,90
2025-10-29,0.5275653873207542,BTC-USD vs SPY,90
2025-10-30,0.5317964323520276,BTC-USD vs SPY,90
2025-10-31,0.5349084442006267,BTC-USD vs SPY,90
2025-11-03,0.5274818920542765,BTC-USD vs SPY,90
2025-11-04,0.5522026596359875,BTC-USD vs SPY,90
2025-11-05,0.5567178612743527,BTC-USD vs SPY,90
2025-11-06,0.5655894785940576,BTC-USD vs SPY,90
2025-11-07,0.561119981768353,BTC-USD vs SPY,90
2025-11-10,0.5606449384209055,BTC-USD vs SPY,90
2025-11-11,0.5530951703638893,BTC-USD vs SPY,90
2025-11-12,0.55440521494537,BTC-USD vs SPY,90
2025-11-13,0.5515756713501415,BTC-USD vs SPY,90
2025-11-14,0.54624701709427,BTC-USD vs SPY,90
2025-11-17,0.5613242545480011,BTC-USD vs SPY,90
2025-11-18,0.5456854385478657,BTC-USD vs SPY,90
2025-11-19,0.5388676154348857,BTC-USD vs SPY,90
2025-11-20,0.5650489262012228,BTC-USD vs SPY,90
2025-11-21,0.5485766006021361,BTC-USD vs SPY,90
2025-11-24,0.5561250163552051,BTC-USD vs SPY,90
2025-11-25,0.5479083932954543,BTC-USD vs SPY,90
2025-11-26,0.5583100447823328,BTC-USD vs SPY,90
2025-11-28,0.5635411278635613,BTC-USD vs SPY,90
2025-12-01,0.5659936282683481,BTC-USD vs SPY,90
2021-05-13,0.29137272509213746,ETH-USD vs SPY,90
2021-05-14,0.30483118495430295,ETH-USD vs SPY,90
2021-05-17,0.30332350871036906,ETH-USD vs SPY,90
2021-05-18,0.30025323462487735,ETH-USD vs SPY,90
2021-05-19,0.2874451556568641,ETH-USD vs SPY,90
2021-05-20,0.2913483685923923,ETH-USD vs SPY,90
2021-05-21,0.2894687008782647,ETH-USD vs SPY,90
2021-05-24,0.30550542412521436,ETH-USD vs SPY,90
2021-05-25,0.31277105968023644,ETH-USD vs SPY,90
2021-05-26,0.3070196125910004,ETH-USD vs SPY,90
2021-05-27,0.30053957314049257,ETH-USD vs SPY,90
2021-05-28,0.29838493104845726,ETH-USD vs SPY,90
2021-06-01,0.3118056434489936,ETH-USD vs SPY,90
2021-06-02,0.3231487118101508,ETH-USD vs SPY,90
2021-06-03,0.32315734599129636,ETH-USD vs SPY,90
2021-06-04,0.3117360626816301,ETH-USD vs SPY,90
2021-06-07,0.28481927738435525,ETH-USD vs SPY,90
2021-06-08,0.27979655852742374,ETH-USD vs SPY,90
2021-06-09,0.2997501461876771,ETH-USD vs SPY,90
2021-06-10,0.28936629172814476,ETH-USD vs SPY,90
2021-06-11,0.2710998408539236,ETH-USD vs SPY,90
2021-06-14,0.27512727951081944,ETH-USD vs SPY,90
2021-06-15,0.28931437064766063,ETH-USD vs SPY,90
2021-06-16,0.2940910775179158,ETH-USD vs SPY,90
2021-06-17,0.28706211403108994,ETH-USD vs SPY,90
2021-06-18,0.3008171737041404,ETH-USD vs SPY,90
2021-06-21,0.24644101156338413,ETH-USD vs SPY,90
2021-06-22,0.24512809722704232,ETH-USD vs SPY,90
2021-06-23,0.24080611380323885,ETH-USD vs SPY,90
2021-06-24,0.2412506088768495,ETH-USD vs SPY,90
2021-06-25,0.23532709293174103,ETH-USD vs SPY,90
2021-06-28,0.2412847933251549,ETH-USD vs SPY,90
2021-06-29,0.24133913189669873,ETH-USD vs SPY,90
2021-06-30,0.22996309058797093,ETH-USD vs SPY,90
2021-07-01,0.22545274805004784,ETH-USD vs SPY,90
2021-07-02,0.2238990982368391,ETH-USD vs SPY,90
2021-07-03,0.1890406312159836,ETH-USD vs SPY,90
2021-07-04,0.18495099916488966,ETH-USD vs SPY,90
2021-07-05,0.14625607666075013,ETH-USD vs SPY,90
2021-07-06,0.13274079552041018,ETH-USD vs SPY,90
2021-07-07,0.15287698038089062,ETH-USD vs SPY,90
2021-07-08,0.16490858313895285,ETH-USD vs SPY,90
2021-07-09,0.17369620001969066,ETH-USD vs SPY,90
2021-07-12,0.1807937082050335,ETH-USD vs SPY,90
2021-07-13,0.1828292588996903,ETH-USD vs SPY,90
2021-07-14,0.18843025197855434,ETH-USD vs SPY,90
2021-07-15,0.19028728968049116,ETH-USD vs SPY,90
2021-07-16,0.1932809615734027,ETH-USD vs SPY,90
2021-07-19,0.20635680073086718,ETH-USD vs SPY,90
2021-07-20,0.19717041394298687,ETH-USD vs SPY,90
2021-07-21,0.21081176306915328,ETH-USD vs SPY,90
2021-07-22,0.20710008374159977,ETH-USD vs SPY,90
2021-07-23,0.21755221627198285,ETH-USD vs SPY,90
2021-07-26,0.22877712655704932,ETH-USD vs SPY,90
2021-07-27,0.22357895893679272,ETH-USD vs SPY,90
2021-07-28,0.21733263257912022,ETH-USD vs SPY,90
2021-07-29,0.2194883415597246,ETH-USD vs SPY,90
2021-07-30,0.19781123724468644,ETH-USD vs SPY,90
2021-08-02,0.2004022758585385,ETH-USD vs SPY,90
2021-08-03,0.19325315475372395,ETH-USD vs SPY,90
2021-08-04,0.17681102061239748,ETH-USD vs SPY,90
2021-08-05,0.17710566919300935,ETH-USD vs SPY,90
2021-08-06,0.1776890136536767,ETH-USD vs SPY,90
2021-08-07,0.17401950885316653,ETH-USD vs SPY,90
2021-08-08,0.17614428059716322,ETH-USD vs SPY,90
2021-08-09,0.1696710498263595,ETH-USD vs SPY,90
2021-08-10,0.17214587108979684,ETH-USD vs SPY,90
2021-08-11,0.17207820418477027,ETH-USD vs SPY,90
2021-08-12,0.16691979025893447,ETH-USD vs SPY,90
2021-08-13,0.17383719498005767,ETH-USD vs SPY,90
2021-08-16,0.16646419994484168,ETH-USD vs SPY,90
2021-08-17,0.17583430880220996,ETH-USD vs SPY,90
2021-08-18,0.1695218769097569,ETH-USD vs SPY,90
2021-08-19,0.18722858162000855,ETH-USD vs SPY,90
2021-08-20,0.19062961891606509,ETH-USD vs SPY,90
2021-08-23,0.1988491190313309,ETH-USD vs SPY,90
2021-08-24,0.20443757255408157,ETH-USD vs SPY,90
2021-08-25,0.20394304547524425,ETH-USD vs SPY,90
2021-08-26,0.21135180201768788,ETH-USD vs SPY,90
2021-08-27,0.22100018768168952,ETH-USD vs SPY,90
2021-08-30,0.22115624892327973,ETH-USD vs SPY,90
2021-08-31,0.21874847323167257,ETH-USD vs SPY,90
2021-09-01,0.2159021183807253,ETH-USD vs SPY,90
2021-09-02,0.20915135578630337,ETH-USD vs SPY,90
2021-09-03,0.20999445609470208,ETH-USD vs SPY,90
2021-09-07,0.2229911754890749,ETH-USD vs SPY,90
2021-09-08,0.22347114543395472,ETH-USD vs SPY,90
2021-09-09,0.23037786065353372,ETH-USD vs SPY,90
2021-09-10,0.2583022813977444,ETH-USD vs SPY,90
2021-09-13,0.22694344797435698,ETH-USD vs SPY,90
2021-09-14,0.22918527197488842,ETH-USD vs SPY,90
2021-09-15,0.2088508396866529,ETH-USD vs SPY,90
2021-09-16,0.20340264958047607,ETH-USD vs SPY,90
2021-09-17,0.22615905642330947,ETH-USD vs SPY,90
2021-09-20,0.262461909990962,ETH-USD vs SPY,90
2021-09-21,0.23206762564491526,ETH-USD vs SPY,90
2021-09-22,0.2564032363792483,ETH-USD vs SPY,90
2021-09-23,0.21038126942850088,ETH-USD vs SPY,90
2021-09-24,0.2088479720784468,ETH-USD vs SPY,90
2021-09-27,0.21155885326817092,ETH-USD vs SPY,90
2021-09-28,0.223994556979812,ETH-USD vs SPY,90
2021-09-29,0.23548539982223138,ETH-USD vs SPY,90
2021-09-30,0.20777617370939352,ETH-USD vs SPY,90
2021-10-01,0.23560748101158752,ETH-USD vs SPY,90
2021-10-04,0.24290062258078107,ETH-USD vs SPY,90
2021-10-05,0.27060598196831104,ETH-USD vs SPY,90
2021-10-06,0.27111542044638065,ETH-USD vs SPY,90
2021-10-07,0.269621115851983,ETH-USD vs SPY,90
2021-10-08,0.27293711261232306,ETH-USD vs SPY,90
2021-10-11,0.27121924939122055,ETH-USD vs SPY,90
2021-10-12,0.2757726528457718,ETH-USD vs SPY,90
2021-10-13,0.2769215697479602,ETH-USD vs SPY,90
2021-10-14,0.28924827751532123,ETH-USD vs SPY,90
2021-10-15,0.2818957577354379,ETH-USD vs SPY,90
2021-10-18,0.27919320310623635,ETH-USD vs SPY,90
2021-10-19,0.2612717033971374,ETH-USD vs SPY,90
2021-10-20,0.3566800473937174,ETH-USD vs SPY,90
2021-10-21,0.357095994421889,ETH-USD vs SPY,90
2021-10-22,0.3622027067709712,ETH-USD vs SPY,90
2021-10-25,0.3652315242763126,ETH-USD vs SPY,90
2021-10-26,0.3813609388957474,ETH-USD vs SPY,90
2021-10-27,0.3869406535736169,ETH-USD vs SPY,90
2021-10-28,0.402443106972333,ETH-USD vs SPY,90
2021-10-29,0.4046114661482526,ETH-USD vs SPY,90
2021-11-01,0.4238660604350134,ETH-USD vs SPY,90
2021-11-02,0.42592250199002185,ETH-USD vs SPY,90
2021-11-03,0.4247869907390065,ETH-USD vs SPY,90
2021-11-04,0.42296600423125813,ETH-USD vs SPY,90
2021-11-05,0.4224075029264312,ETH-USD vs SPY,90
2021-11-08,0.42839695110530823,ETH-USD vs SPY,90
2021-11-09,0.43157830369174077,ETH-USD vs SPY,90
2021-11-10,0.42019673597865687,ETH-USD vs SPY,90
2021-11-11,0.4236464498199711,ETH-USD vs SPY,90
2021-11-12,0.42551681307876243,ETH-USD vs SPY,90
2021-11-15,0.4214468935244618,ETH-USD vs SPY,90
2021-11-16,0.40439818015737655,ETH-USD vs SPY,90
2021-11-17,0.39874390554026007,ETH-USD vs SPY,90
2021-11-18,0.3827555031732987,ETH-USD vs SPY,90
2021-11-19,0.36037864439513606,ETH-USD vs SPY,90
2021-11-22,0.38615512852379796,ETH-USD vs SPY,90
2021-11-23,0.3696884467634537,ETH-USD vs SPY,90
2021-11-24,0.3672899545637872,ETH-USD vs SPY,90
2021-11-26,0.41231470767920414,ETH-USD vs SPY,90
2021-11-29,0.41491293269806706,ETH-USD vs SPY,90
2021-11-30,0.3791659271328559,ETH-USD vs SPY,90
2021-12-01,0.37932647375457823,ETH-USD vs SPY,90
2021-12-02,0.35840125783461774,ETH-USD vs SPY,90
2021-12-03,0.3766156832799775,ETH-USD vs SPY,90
2021-12-06,0.3833909992396844,ETH-USD vs SPY,90
2021-12-07,0.3727103102837342,ETH-USD vs SPY,90
2021-12-08,0.393571553658359,ETH-USD vs SPY,90
2021-12-09,0.3996344241189023,ETH-USD vs SPY,90
2021-12-10,0.38122325419399444,ETH-USD vs SPY,90
2021-12-13,0.4035717326042481,ETH-USD vs SPY,90
2021-12-14,0.3983296759467191,ETH-USD vs SPY,90
2021-12-15,0.40951723144569685,ETH-USD vs SPY,90
2021-12-16,0.4107650179404125,ETH-USD vs SPY,90
2021-12-17,0.4112725350846286,ETH-USD vs SPY,90
2021-12-20,0.4110769479949594,ETH-USD vs SPY,90
2021-12-21,0.41386251691007997,ETH-USD vs SPY,90
2021-12-22,0.41330025580029683,ETH-USD vs SPY,90
2021-12-23,0.4111385953546635,ETH-USD vs SPY,90
2021-12-27,0.4066121511499252,ETH-USD vs SPY,90
2021-12-28,0.407717999359395,ETH-USD vs SPY,90
2021-12-29,0.40214510733302394,ETH-USD vs SPY,90
2021-12-30,0.3963423340395161,ETH-USD vs SPY,90
2021-12-31,0.39954785632749584,ETH-USD vs SPY,90
2022-01-03,0.39584107307771516,ETH-USD vs SPY,90
2022-01-04,0.39108171038305045,ETH-USD vs SPY,90
2022-01-05,0.40265544053474367,ETH-USD vs SPY,90
2022-01-06,0.4029290301670643,ETH-USD vs SPY,90
2022-01-07,0.41319143079168225,ETH-USD vs SPY,90
2022-01-10,0.42794942003491016,ETH-USD vs SPY,90
2022-01-11,0.43585497967867626,ETH-USD vs SPY,90
2022-01-12,0.43905956722852646,ETH-USD vs SPY,90
2022-01-13,0.4500309800976143,ETH-USD vs SPY,90
2022-01-14,0.45113037697406533,ETH-USD vs SPY,90
2022-01-18,0.4459860730136462,ETH-USD vs SPY,90
2022-01-19,0.4414547020494062,ETH-USD vs SPY,90
2022-01-20,0.44796635569681714,ETH-USD vs SPY,90
2022-01-21,0.49343039340292827,ETH-USD vs SPY,90
2022-01-24,0.48156376750943974,ETH-USD vs SPY,90
2022-01-25,0.47336180862055255,ETH-USD vs SPY,90
2022-01-26,0.4660070390508426,ETH-USD vs SPY,90
2022-01-27,0.4431821781457207,ETH-USD vs SPY,90
2022-01-28,0.4603184755651291,ETH-USD vs SPY,90
2022-01-31,0.45758365216025826,ETH-USD vs SPY,90
2022-02-01,0.4574163902611456,ETH-USD vs SPY,90
2022-02-02,0.45328972929067857,ETH-USD vs SPY,90
2022-02-03,0.4340557820365057,ETH-USD vs SPY,90
2022-02-04,0.4219353585247019,ETH-USD vs SPY,90
2022-02-07,0.4180195332526139,ETH-USD vs SPY,90
2022-02-08,0.4394382129032348,ETH-USD vs SPY,90
2022-02-09,0.4340126064882749,ETH-USD vs SPY,90
2022-02-10,0.4483846545116877,ETH-USD vs SPY,90
2022-02-11,0.4525795880413813,ETH-USD vs SPY,90
2022-02-14,0.4484384723413335,ETH-USD vs SPY,90
2022-02-15,0.4677372018748933,ETH-USD vs SPY,90
2022-02-16,0.4667890840550656,ETH-USD vs SPY,90
2022-02-17,0.495636081967457,ETH-USD vs SPY,90
2022-02-18,0.49802120492689533,ETH-USD vs SPY,90
2022-02-22,0.4855516043540479,ETH-USD vs SPY,90
2022-02-23,0.4740395979524808,ETH-USD vs SPY,90
2022-02-24,0.4700637800303503,ETH-USD vs SPY,90
2022-02-25,0.4905280210172599,ETH-USD vs SPY,90
2022-02-28,0.46266967188039737,ETH-USD vs SPY,90
2022-03-01,0.4503633489859884,ETH-USD vs SPY,90
2022-03-02,0.4425855748976794,ETH-USD vs SPY,90
2022-03-03,0.4443585970116855,ETH-USD vs SPY,90
2022-03-04,0.44675081894081903,ETH-USD vs SPY,90
2022-03-07,0.44206831575588135,ETH-USD vs SPY,90
2022-03-08,0.43356534007158043,ETH-USD vs SPY,90
2022-03-09,0.44249596868155217,ETH-USD vs SPY,90
2022-03-10,0.44303663562704293,ETH-USD vs SPY,90
2022-03-11,0.4433806419582341,ETH-USD vs SPY,90
2022-03-14,0.43569625211024177,ETH-USD vs SPY,90
2022-03-15,0.4337632134353847,ETH-USD vs SPY,90
2022-03-16,0.45130546681904804,ETH-USD vs SPY,90
2022-03-17,0.45381216145348013,ETH-USD vs SPY,90
2022-03-18,0.4591378942094934,ETH-USD vs SPY,90
2022-03-21,0.458597749249317,ETH-USD vs SPY,90
2022-03-22,0.461003201453224,ETH-USD vs SPY,90
2022-03-23,0.45177512955769616,ETH-USD vs SPY,90
2022-03-24,0.4574281181868084,ETH-USD vs SPY,90
2022-03-25,0.45736978879305806,ETH-USD vs SPY,90
2022-03-28,0.47131184849084135,ETH-USD vs SPY,90
2022-03-29,0.47531121302449425,ETH-USD vs SPY,90
2022-03-30,0.48536205578476244,ETH-USD vs SPY,90
2022-03-31,0.4987539342668827,ETH-USD vs SPY,90
2022-04-01,0.4981879004787109,ETH-USD vs SPY,90
2022-04-04,0.5008821457518501,ETH-USD vs SPY,90
2022-04-05,0.5054582325332733,ETH-USD vs SPY,90
2022-04-06,0.48853440035023726,ETH-USD vs SPY,90
2022-04-07,0.4850904428098052,ETH-USD vs SPY,90
2022-04-08,0.5118209255914203,ETH-USD vs SPY,90
2022-04-11,0.5235448791595833,ETH-USD vs SPY,90
2022-04-12,0.5301149398980468,ETH-USD vs SPY,90
2022-04-13,0.5302428992549165,ETH-USD vs SPY,90
2022-04-14,0.5286220436956576,ETH-USD vs SPY,90
2022-04-18,0.5405958403805516,ETH-USD vs SPY,90
2022-04-19,0.5403372689736837,ETH-USD vs SPY,90
2022-04-20,0.5401251902977785,ETH-USD vs SPY,90
2022-04-21,0.5593725193481071,ETH-USD vs SPY,90
2022-04-22,0.5484583647580528,ETH-USD vs SPY,90
2022-04-25,0.5543896970539411,ETH-USD vs SPY,90
2022-04-26,0.5634268234885874,ETH-USD vs SPY,90
2022-04-27,0.5632255254107639,ETH-USD vs SPY,90
2022-04-28,0.5581790530694697,ETH-USD vs SPY,90
2022-04-29,0.5638320480526242,ETH-USD vs SPY,90
