asset_symbol,price_date,close_price
BTC-USD,2025-01-11,94612.0
BTC-USD,2025-01-12,94541.8
BTC-USD,2025-01-13,94536.1
BTC-USD,2025-01-14,96542.1
BTC-USD,2025-01-15,100499.8
BTC-USD,2025-01-16,100004.5
BTC-USD,2025-01-17,104084.9
BTC-USD,2025-01-18,104536.9
BTC-USD,2025-01-19,101319.5
BTC-USD,2025-01-20,102197.7
BTC-USD,2025-01-21,106157.2
BTC-USD,2025-01-22,103684.8
BTC-USD,2025-01-23,103912.1
BTC-USD,2025-01-24,104862.3
BTC-USD,2025-01-25,104742.9
BTC-USD,2025-01-26,102637.8
BTC-USD,2025-01-27,102091.7
BTC-USD,2025-01-28,101349.3
BTC-USD,2025-01-29,103722.0
BTC-USD,2025-01-30,104726.9
BTC-USD,2025-01-31,102424.2
BTC-USD,2025-02-01,100648.0
BTC-USD,2025-02-02,97684.9
BTC-USD,2025-02-03,101337.1
BTC-USD,2025-02-04,97793.4
BTC-USD,2025-02-05,96595.3
BTC-USD,2025-02-06,96568.8
BTC-USD,2025-02-07,96513.5
BTC-USD,2025-02-08,96447.9
BTC-USD,2025-02-09,96469.2
BTC-USD,2025-02-10,97434.7
BTC-USD,2025-02-11,95771.7
BTC-USD,2025-02-12,97881.3
BTC-USD,2025-02-13,96610.2
BTC-USD,2025-02-14,97504.6
BTC-USD,2025-02-15,97573.4
BTC-USD,2025-02-16,96132.1
BTC-USD,2025-02-17,95781.3
BTC-USD,2025-02-18,95638.0
BTC-USD,2025-02-19,96644.8
BTC-USD,2025-02-20,98310.3
BTC-USD,2025-02-21,96155.6
BTC-USD,2025-02-22,96556.1
BTC-USD,2025-02-23,96258.8
BTC-USD,2025-02-24,91508.5
BTC-USD,2025-02-25,88686.0
BTC-USD,2025-02-26,84212.7
BTC-USD,2025-02-27,84714.6
BTC-USD,2025-02-28,84381.2
BTC-USD,2025-03-01,86071.6
BTC-USD,2025-03-02,94265.1
BTC-USD,2025-03-03,86209.7
BTC-USD,2025-03-04,87266.3
BTC-USD,2025-03-05,90611.7
BTC-USD,2025-03-06,89930.9
BTC-USD,2025-03-07,86531.2
BTC-USD,2025-03-08,86221.9
BTC-USD,2025-03-09,80691.6
BTC-USD,2025-03-10,78575.9
BTC-USD,2025-03-11,82921.1
BTC-USD,2025-03-12,83664.3
BTC-USD,2025-03-13,81100.2
BTC-USD,2025-03-14,83977.1
BTC-USD,2025-03-15,84341.3
BTC-USD,2025-03-16,82578.4
BTC-USD,2025-03-17,84019.1
BTC-USD,2025-03-18,82719.1
BTC-USD,2025-03-19,86841.0
BTC-USD,2025-03-20,84208.1
BTC-USD,2025-03-21,84073.3
BTC-USD,2025-03-22,83840.5
BTC-USD,2025-03-23,86077.4
BTC-USD,2025-03-24,87490.0
BTC-USD,2025-03-25,87404.0
BTC-USD,2025-03-26,86912.0
BTC-USD,2025-03-27,87228.2
BTC-USD,2025-03-28,84410.4
BTC-USD,2025-03-29,82645.7
BTC-USD,2025-03-30,82371.6
BTC-USD,2025-03-31,82548.8
BTC-USD,2025-04-01,85164.2
BTC-USD,2025-04-02,82525.0
BTC-USD,2025-04-03,83159.4
BTC-USD,2025-04-04,83866.7
BTC-USD,2025-04-05,83552.1
BTC-USD,2025-04-06,78391.3
BTC-USD,2025-04-07,79162.5
BTC-USD,2025-04-08,76312.5
BTC-USD,2025-04-09,82607.0
BTC-USD,2025-04-10,79607.5
BTC-USD,2025-04-11,83413.1
BTC-USD,2025-04-12,85292.7
BTC-USD,2025-04-13,83734.4
BTC-USD,2025-04-14,84586.4
BTC-USD,2025-04-15,83647.0
BTC-USD,2025-04-16,84032.2
BTC-USD,2025-04-17,84940.0
BTC-USD,2025-04-18,84474.6
BTC-USD,2025-04-19,85068.1
BTC-USD,2025-04-20,85179.0
BTC-USD,2025-04-21,87516.0
BTC-USD,2025-04-22,93441.9
BTC-USD,2025-04-23,93697.7
BTC-USD,2025-04-24,93980.3
BTC-USD,2025-04-25,94676.9
BTC-USD,2025-04-26,94631.4
BTC-USD,2025-04-27,93742.5
BTC-USD,2025-04-28,94995.0
BTC-USD,2025-04-29,94269.8
BTC-USD,2025-04-30,94184.4
BTC-USD,2025-05-01,96499.3
BTC-USD,2025-05-02,96894.4
BTC-USD,2025-05-03,95885.8
BTC-USD,2025-05-04,94316.9
BTC-USD,2025-05-05,94745.2
BTC-USD,2025-05-06,96825.4
BTC-USD,2025-05-07,97035.1
BTC-USD,2025-05-08,103274.3
BTC-USD,2025-05-09,102975.1
BTC-USD,2025-05-10,104798.0
BTC-USD,2025-05-11,104119.2
BTC-USD,2025-05-12,102795.0
BTC-USD,2025-05-13,104119.2
BTC-USD,2025-05-14,103513.9
BTC-USD,2025-05-15,103765.4
BTC-USD,2025-05-16,103480.5
BTC-USD,2025-05-17,103112.6
BTC-USD,2025-05-18,106504.5
BTC-USD,2025-05-19,105585.8
BTC-USD,2025-05-20,106815.8
BTC-USD,2025-05-21,109640.1
BTC-USD,2025-05-22,111702.7
BTC-USD,2025-05-23,107313.4
BTC-USD,2025-05-24,107763.0
BTC-USD,2025-05-25,109021.1
BTC-USD,2025-05-26,109455.3
BTC-USD,2025-05-27,108944.0
BTC-USD,2025-05-28,107786.7
BTC-USD,2025-05-29,105600.0
BTC-USD,2025-05-30,103981.3
BTC-USD,2025-05-31,104598.0
BTC-USD,2025-06-01,105635.2
BTC-USD,2025-06-02,105845.6
BTC-USD,2025-06-03,105388.3
BTC-USD,2025-06-04,104695.6
BTC-USD,2025-06-05,101521.9
BTC-USD,2025-06-06,104308.3
BTC-USD,2025-06-07,105564.2
BTC-USD,2025-06-08,105739.6
BTC-USD,2025-06-09,110268.3
BTC-USD,2025-06-10,110269.2
BTC-USD,2025-06-11,108661.2
BTC-USD,2025-06-12,105703.0
BTC-USD,2025-06-13,106080.3
BTC-USD,2025-06-14,105421.5
BTC-USD,2025-06-15,105591.8
BTC-USD,2025-06-16,106740.4
BTC-USD,2025-06-17,104559.8
BTC-USD,2025-06-18,104894.2
BTC-USD,2025-06-19,104669.6
BTC-USD,2025-06-20,103280.5
BTC-USD,2025-06-21,102113.2
BTC-USD,2025-06-22,100990.4
BTC-USD,2025-06-23,105376.9
BTC-USD,2025-06-24,106078.6
BTC-USD,2025-06-25,107349.4
BTC-USD,2025-06-26,106945.9
BTC-USD,2025-06-27,107044.2
BTC-USD,2025-06-28,107304.4
BTC-USD,2025-06-29,108361.1
BTC-USD,2025-06-30,107171.1
BTC-USD,2025-07-01,105694.3
BTC-USD,2025-07-02,108843.7
BTC-USD,2025-07-03,109600.5
BTC-USD,2025-07-04,107989.6
BTC-USD,2025-07-05,108204.7
BTC-USD,2025-07-06,109207.0
BTC-USD,2025-07-07,108269.6
BTC-USD,2025-07-08,108913.1
BTC-USD,2025-07-09,111246.0
BTC-USD,2025-07-10,115993.6
BTC-USD,2025-07-11,117535.6
BTC-USD,2025-07-12,117419.5
BTC-USD,2025-07-13,119090.6
BTC-USD,2025-07-14,119849.5
BTC-USD,2025-07-15,117762.3
BTC-USD,2025-07-16,118683.2
BTC-USD,2025-07-17,119194.9
BTC-USD,2025-07-18,117940.3
BTC-USD,2025-07-19,117848.4
BTC-USD,2025-07-20,117297.2
BTC-USD,2025-07-21,117388.1
BTC-USD,2025-07-22,119965.5
BTC-USD,2025-07-23,118763.0
BTC-USD,2025-07-24,118310.9
BTC-USD,2025-07-25,117631.9
BTC-USD,2025-07-26,117917.6
BTC-USD,2025-07-27,119398.1
BTC-USD,2025-07-28,118053.9
BTC-USD,2025-07-29,117950.1
BTC-USD,2025-07-30,117840.4
BTC-USD,2025-07-31,115765.0
BTC-USD,2025-08-01,113312.1
BTC-USD,2025-08-02,112547.7
BTC-USD,2025-08-03,114213.1
BTC-USD,2025-08-04,115055.3
BTC-USD,2025-08-05,114139.1
BTC-USD,2025-08-06,115002.1
BTC-USD,2025-08-07,117480.5
BTC-USD,2025-08-08,116676.3
BTC-USD,2025-08-09,116471.6
BTC-USD,2025-08-10,119287.0
BTC-USD,2025-08-11,118689.6
BTC-USD,2025-08-12,120146.2
BTC-USD,2025-08-13,123323.4
BTC-USD,2025-08-14,118314.2
BTC-USD,2025-08-15,117356.3
BTC-USD,2025-08-16,117413.4
BTC-USD,2025-08-17,117405.4
BTC-USD,2025-08-18,116203.8
BTC-USD,2025-08-19,112880.3
BTC-USD,2025-08-20,114275.0
BTC-USD,2025-08-21,112481.1
BTC-USD,2025-08-22,116928.9
BTC-USD,2025-08-23,115433.3
BTC-USD,2025-08-24,113483.2
BTC-USD,2025-08-25,110118.4
BTC-USD,2025-08-26,111768.6
BTC-USD,2025-08-27,111255.6
BTC-USD,2025-08-28,112568.9
BTC-USD,2025-08-29,108355.6
BTC-USD,2025-08-30,108818.1
BTC-USD,2025-08-31,108226.8
BTC-USD,2025-09-01,109243.3
BTC-USD,2025-09-02,111218.3
BTC-USD,2025-09-03,111716.5
BTC-USD,2025-09-04,110712.7
BTC-USD,2025-09-05,110652.2
BTC-USD,2025-09-06,110194.4
BTC-USD,2025-09-07,111150.1
BTC-USD,2025-09-08,112068.4
BTC-USD,2025-09-09,111516.5
BTC-USD,2025-09-10,113963.5
BTC-USD,2025-09-11,115490.2
BTC-USD,2025-09-12,116042.8
BTC-USD,2025-09-13,115924.9
BTC-USD,2025-09-14,115314.6
BTC-USD,2025-09-15,115362.1
BTC-USD,2025-09-16,116795.9
BTC-USD,2025-09-17,116425.9
BTC-USD,2025-09-18,117086.0
BTC-USD,2025-09-19,115649.0
BTC-USD,2025-09-20,115699.2
BTC-USD,2025-09-21,115243.0
BTC-USD,2025-09-22,112673.0
BTC-USD,2025-09-23,112002.6
BTC-USD,2025-09-24,113307.1
BTC-USD,2025-09-25,109016.3
BTC-USD,2025-09-26,109662.2
BTC-USD,2025-09-27,109652.8
BTC-USD,2025-09-28,112174.6
BTC-USD,2025-09-29,114357.5
BTC-USD,2025-09-30,114048.5
BTC-USD,2025-10-01,118576.2
BTC-USD,2025-10-02,120566.1
BTC-USD,2025-10-03,122224.2
BTC-USD,2025-10-04,122387.1
BTC-USD,2025-10-05,123475.5
BTC-USD,2025-10-06,124725.1
BTC-USD,2025-10-07,121356.6
BTC-USD,2025-10-08,123311.1
BTC-USD,2025-10-09,121666.3
BTC-USD,2025-10-10,112878.6
BTC-USD,2025-10-11,110671.5
BTC-USD,2025-10-12,114986.0
BTC-USD,2025-10-13,115174.8
BTC-USD,2025-10-14,113030.8
BTC-USD,2025-10-15,110767.4
BTC-USD,2025-10-16,108204.8
BTC-USD,2025-10-17,106443.5
BTC-USD,2025-10-18,107193.5
BTC-USD,2025-10-19,108658.2
BTC-USD,2025-10-20,110544.0
BTC-USD,2025-10-21,108340.9
BTC-USD,2025-10-22,107587.5
BTC-USD,2025-10-23,110078.9
BTC-USD,2025-10-24,111013.1
BTC-USD,2025-10-25,111646.1
BTC-USD,2025-10-26,114550.9
BTC-USD,2025-10-27,114108.0
BTC-USD,2025-10-28,112905.8
BTC-USD,2025-10-29,110024.6
BTC-USD,2025-10-30,108320.1
BTC-USD,2025-10-31,109602.8
BTC-USD,2025-11-01,110103.6
BTC-USD,2025-11-02,110586.6
BTC-USD,2025-11-03,106578.1
BTC-USD,2025-11-04,101504.3
BTC-USD,2025-11-05,103896.7
BTC-USD,2025-11-06,101325.7
BTC-USD,2025-11-07,103325.4
BTC-USD,2025-11-08,102311.1
BTC-USD,2025-11-09,104722.4
BTC-USD,2025-11-10,106006.9
BTC-USD,2025-11-11,103046.7
BTC-USD,2025-11-12,101658.3
BTC-USD,2025-11-13,99728.7
BTC-USD,2025-11-14,94554.3
BTC-USD,2025-11-15,95587.6
BTC-USD,2025-11-16,94259.8
BTC-USD,2025-11-17,92195.0
BTC-USD,2025-11-18,92962.3
BTC-USD,2025-11-19,91544.1
BTC-USD,2025-11-20,86613.9
BTC-USD,2025-11-21,85131.0
BTC-USD,2025-11-22,84721.6
BTC-USD,2025-11-23,86826.6
BTC-USD,2025-11-24,88296.5
BTC-USD,2025-11-25,87366.8
BTC-USD,2025-11-26,90496.5
BTC-USD,2025-11-27,91324.6
BTC-USD,2025-11-28,90894.7
BTC-USD,2025-11-29,90800.5
BTC-USD,2025-11-30,90374.2
BTC-USD,2025-12-01,86309.1
ETH-USD,2021-01-01,729.12
ETH-USD,2021-01-02,774.5
ETH-USD,2021-01-03,974.97
ETH-USD,2021-01-04,1042.4
ETH-USD,2021-01-05,1099.52
ETH-USD,2021-01-06,1207.77
ETH-USD,2021-01-07,1224.35
ETH-USD,2021-01-08,1215.73
ETH-USD,2021-01-09,1275.58
ETH-USD,2021-01-10,1256.04
ETH-USD,2021-01-11,1091.47
ETH-USD,2021-01-12,1050.19
ETH-USD,2021-01-13,1128.46
ETH-USD,2021-01-14,1226.17
ETH-USD,2021-01-15,1171.68
ETH-USD,2021-01-16,1228.27
ETH-USD,2021-01-17,1232.64
ETH-USD,2021-01-18,1258.06
ETH-USD,2021-01-19,1372.0
ETH-USD,2021-01-20,1377.53
ETH-USD,2021-01-21,1117.33
ETH-USD,2021-01-22,1234.58
ETH-USD,2021-01-23,1233.4
ETH-USD,2021-01-24,1390.28
ETH-USD,2021-01-25,1317.9
ETH-USD,2021-01-26,1366.27
ETH-USD,2021-01-27,1247.62
ETH-USD,2021-01-28,1328.47
ETH-USD,2021-01-29,1379.3
ETH-USD,2021-01-30,1376.96
ETH-USD,2021-01-31,1312.73
ETH-USD,2021-02-01,1373.4
ETH-USD,2021-02-02,1511.36
ETH-USD,2021-02-03,1664.34
ETH-USD,2021-02-04,1594.0
ETH-USD,2021-02-05,1719.2
ETH-USD,2021-02-06,1676.63
ETH-USD,2021-02-07,1612.99
ETH-USD,2021-02-08,1750.18
ETH-USD,2021-02-09,1770.63
ETH-USD,2021-02-10,1742.09
ETH-USD,2021-02-11,1786.35
ETH-USD,2021-02-12,1841.02
ETH-USD,2021-02-13,1815.49
ETH-USD,2021-02-14,1801.78
ETH-USD,2021-02-15,1778.82
ETH-USD,2021-02-16,1781.69
ETH-USD,2021-02-17,1847.95
ETH-USD,2021-02-18,1934.16
ETH-USD,2021-02-19,1955.59
ETH-USD,2021-02-20,1913.88
ETH-USD,2021-02-21,1933.45
ETH-USD,2021-02-22,1777.28
ETH-USD,2021-02-23,1578.11
ETH-USD,2021-02-24,1623.71
ETH-USD,2021-02-25,1476.15
ETH-USD,2021-02-26,1445.44
ETH-USD,2021-02-27,1458.93
ETH-USD,2021-02-28,1418.76
ETH-USD,2021-03-01,1570.03
ETH-USD,2021-03-02,1488.62
ETH-USD,2021-03-03,1571.05
ETH-USD,2021-03-04,1538.61
ETH-USD,2021-03-05,1530.29
ETH-USD,2021-03-06,1649.19
ETH-USD,2021-03-07,1728.1
ETH-USD,2021-03-08,1831.49
ETH-USD,2021-03-09,1869.1
ETH-USD,2021-03-10,1794.14
ETH-USD,2021-03-11,1825.79
ETH-USD,2021-03-12,1766.9
ETH-USD,2021-03-13,1921.13
ETH-USD,2021-03-14,1849.06
ETH-USD,2021-03-15,1792.38
ETH-USD,2021-03-16,1804.85
ETH-USD,2021-03-17,1823.35
ETH-USD,2021-03-18,1776.08
ETH-USD,2021-03-19,1809.64
ETH-USD,2021-03-20,1804.6
ETH-USD,2021-03-21,1783.72
ETH-USD,2021-03-22,1682.37
ETH-USD,2021-03-23,1667.9
ETH-USD,2021-03-24,1582.38
ETH-USD,2021-03-25,1586.54
ETH-USD,2021-03-26,1698.6
ETH-USD,2021-03-27,1713.01
ETH-USD,2021-03-28,1686.8
ETH-USD,2021-03-29,1816.69
ETH-USD,2021-03-30,1841.01
ETH-USD,2021-03-31,1917.99
ETH-USD,2021-04-01,1967.96
ETH-USD,2021-04-02,2134.55
ETH-USD,2021-04-03,2008.59
ETH-USD,2021-04-04,2075.94
ETH-USD,2021-04-05,2106.41
ETH-USD,2021-04-06,2111.53
ETH-USD,2021-04-07,1961.46
ETH-USD,2021-04-08,2079.92
ETH-USD,2021-04-09,2066.93
ETH-USD,2021-04-10,2133.79
ETH-USD,2021-04-11,2151.42
ETH-USD,2021-04-12,2137.81
ETH-USD,2021-04-13,2299.93
ETH-USD,2021-04-14,2431.56
ETH-USD,2021-04-15,2514.22
ETH-USD,2021-04-16,2423.18
ETH-USD,2021-04-17,2318.33
ETH-USD,2021-04-18,2237.17
ETH-USD,2021-04-19,2160.63
ETH-USD,2021-04-20,2332.14
ETH-USD,2021-04-21,2360.81
ETH-USD,2021-04-22,2401.1
ETH-USD,2021-04-23,2367.31
ETH-USD,2021-04-24,2215.93
ETH-USD,2021-04-25,2316.48
ETH-USD,2021-04-26,2533.12
ETH-USD,2021-04-27,2665.24
ETH-USD,2021-04-28,2746.54
ETH-USD,2021-04-29,2757.36
ETH-USD,2021-04-30,2772.78
ETH-USD,2021-05-01,2944.66
ETH-USD,2021-05-02,2950.33
ETH-USD,2021-05-03,3429.37
ETH-USD,2021-05-04,3286.71
ETH-USD,2021-05-05,3522.76
ETH-USD,2021-05-06,3489.52
ETH-USD,2021-05-07,3481.22
ETH-USD,2021-05-08,3905.55
ETH-USD,2021-05-09,3922.23
ETH-USD,2021-05-10,3947.9
ETH-USD,2021-05-11,4167.78
ETH-USD,2021-05-12,3811.77
ETH-USD,2021-05-13,3719.62
ETH-USD,2021-05-14,4075.38
ETH-USD,2021-05-15,3641.65
ETH-USD,2021-05-16,3582.12
ETH-USD,2021-05-17,3279.68
ETH-USD,2021-05-18,3377.55
ETH-USD,2021-05-19,2435.69
ETH-USD,2021-05-20,2777.55
ETH-USD,2021-05-21,2433.11
ETH-USD,2021-05-22,2291.6
ETH-USD,2021-05-23,2101.34
ETH-USD,2021-05-24,2646.79
ETH-USD,2021-05-25,2705.09
ETH-USD,2021-05-26,2884.66
ETH-USD,2021-05-27,2735.88
ETH-USD,2021-05-28,2414.29
ETH-USD,2021-05-29,2276.07
ETH-USD,2021-05-30,2386.1
ETH-USD,2021-05-31,2708.47
ETH-USD,2021-06-01,2633.67
ETH-USD,2021-06-02,2706.1
ETH-USD,2021-06-03,2853.35
ETH-USD,2021-06-04,2686.5
ETH-USD,2021-06-05,2628.98
ETH-USD,2021-06-06,2713.66
ETH-USD,2021-06-07,2592.63
ETH-USD,2021-06-08,2510.65
ETH-USD,2021-06-09,2606.23
ETH-USD,2021-06-10,2469.97
ETH-USD,2021-06-11,2351.45
ETH-USD,2021-06-12,2368.47
ETH-USD,2021-06-13,2508.27
ETH-USD,2021-06-14,2581.48
ETH-USD,2021-06-15,2543.83
ETH-USD,2021-06-16,2367.28
ETH-USD,2021-06-17,2371.62
ETH-USD,2021-06-18,2229.53
ETH-USD,2021-06-19,2166.91
ETH-USD,2021-06-20,2243.86
ETH-USD,2021-06-21,1891.18
ETH-USD,2021-06-22,1876.66
ETH-USD,2021-06-23,1968.39
ETH-USD,2021-06-24,1989.14
ETH-USD,2021-06-25,1810.57
ETH-USD,2021-06-26,1830.62
ETH-USD,2021-06-27,1979.88
ETH-USD,2021-06-28,2083.09
ETH-USD,2021-06-29,2158.71
ETH-USD,2021-06-30,2273.84
ETH-USD,2021-07-01,2109.11
ETH-USD,2021-07-02,2154.78
ETH-USD,2021-07-03,2224.7
ETH-USD,2021-07-04,2323.22
ETH-USD,2021-07-05,2196.16
ETH-USD,2021-07-06,2322.72
ETH-USD,2021-07-07,2316.57
ETH-USD,2021-07-08,2120.22
ETH-USD,2021-07-09,2145.89
ETH-USD,2021-07-10,2111.12
ETH-USD,2021-07-11,2139.35
ETH-USD,2021-07-12,2035.09
ETH-USD,2021-07-13,1940.72
ETH-USD,2021-07-14,1994.64
ETH-USD,2021-07-15,1917.21
ETH-USD,2021-07-16,1878.2
ETH-USD,2021-07-17,1897.98
ETH-USD,2021-07-18,1892.42
ETH-USD,2021-07-19,1818.07
ETH-USD,2021-07-20,1786.07
ETH-USD,2021-07-21,1994.49
ETH-USD,2021-07-22,2024.58
ETH-USD,2021-07-23,2123.61
ETH-USD,2021-07-24,2151.85
ETH-USD,2021-07-25,2189.79
ETH-USD,2021-07-26,2229.53
ETH-USD,2021-07-27,2300.22
ETH-USD,2021-07-28,2299.11
ETH-USD,2021-07-29,2380.93
ETH-USD,2021-07-30,2460.95
ETH-USD,2021-07-31,2532.19
ETH-USD,2021-08-01,2556.23
ETH-USD,2021-08-02,2608.04
ETH-USD,2021-08-03,2506.65
ETH-USD,2021-08-04,2725.29
ETH-USD,2021-08-05,2827.21
ETH-USD,2021-08-06,2889.43
ETH-USD,2021-08-07,3158.0
ETH-USD,2021-08-08,3012.07
ETH-USD,2021-08-09,3162.93
ETH-USD,2021-08-10,3140.71
ETH-USD,2021-08-11,3163.66
ETH-USD,2021-08-12,3043.61
ETH-USD,2021-08-13,3322.43
ETH-USD,2021-08-14,3264.69
ETH-USD,2021-08-15,3308.87
ETH-USD,2021-08-16,3147.65
ETH-USD,2021-08-17,3014.58
ETH-USD,2021-08-18,3016.91
ETH-USD,2021-08-19,3184.82
ETH-USD,2021-08-20,3284.21
ETH-USD,2021-08-21,3223.96
ETH-USD,2021-08-22,3238.7
ETH-USD,2021-08-23,3319.49
ETH-USD,2021-08-24,3173.26
ETH-USD,2021-08-25,3228.15
ETH-USD,2021-08-26,3093.54
ETH-USD,2021-08-27,3273.58
ETH-USD,2021-08-28,3243.9
ETH-USD,2021-08-29,3222.16
ETH-USD,2021-08-30,3225.67
ETH-USD,2021-08-31,3430.74
ETH-USD,2021-09-01,3832.73
ETH-USD,2021-09-02,3786.19
ETH-USD,2021-09-03,3936.29
ETH-USD,2021-09-04,3884.97
ETH-USD,2021-09-05,3950.62
ETH-USD,2021-09-06,3927.21
ETH-USD,2021-09-07,3423.12
ETH-USD,2021-09-08,3495.1
ETH-USD,2021-09-09,3423.51
ETH-USD,2021-09-10,3207.27
ETH-USD,2021-09-11,3267.33
ETH-USD,2021-09-12,3408.28
ETH-USD,2021-09-13,3284.52
ETH-USD,2021-09-14,3428.87
ETH-USD,2021-09-15,3611.9
ETH-USD,2021-09-16,3569.43
ETH-USD,2021-09-17,3398.65
ETH-USD,2021-09-18,3435.97
ETH-USD,2021-09-19,3329.12
ETH-USD,2021-09-20,2976.05
ETH-USD,2021-09-21,2761.52
ETH-USD,2021-09-22,3077.78
ETH-USD,2021-09-23,3152.92
ETH-USD,2021-09-24,2928.57
ETH-USD,2021-09-25,2922.55
ETH-USD,2021-09-26,3063.51
ETH-USD,2021-09-27,2926.24
ETH-USD,2021-09-28,2807.28
ETH-USD,2021-09-29,2851.5
ETH-USD,2021-09-30,3000.59
ETH-USD,2021-10-01,3309.13
ETH-USD,2021-10-02,3388.97
ETH-USD,2021-10-03,3417.34
ETH-USD,2021-10-04,3382.9
ETH-USD,2021-10-05,3517.26
ETH-USD,2021-10-06,3575.41
ETH-USD,2021-10-07,3586.0
ETH-USD,2021-10-08,3559.42
ETH-USD,2021-10-09,3574.2
ETH-USD,2021-10-10,3415.03
ETH-USD,2021-10-11,3545.06
ETH-USD,2021-10-12,3489.9
ETH-USD,2021-10-13,3607.28
ETH-USD,2021-10-14,3790.41
ETH-USD,2021-10-15,3866.9
ETH-USD,2021-10-16,3827.55
ETH-USD,2021-10-17,3845.47
ETH-USD,2021-10-18,3747.6
ETH-USD,2021-10-19,3876.78
ETH-USD,2021-10-20,4159.89
ETH-USD,2021-10-21,4054.16
ETH-USD,2021-10-22,3970.94
ETH-USD,2021-10-23,4168.85
ETH-USD,2021-10-24,4082.8
ETH-USD,2021-10-25,4219.92
ETH-USD,2021-10-26,4129.51
ETH-USD,2021-10-27,3921.93
ETH-USD,2021-10-28,4284.9
ETH-USD,2021-10-29,4413.7
ETH-USD,2021-10-30,4320.65
ETH-USD,2021-10-31,4287.56
ETH-USD,2021-11-01,4320.85
ETH-USD,2021-11-02,4586.06
ETH-USD,2021-11-03,4602.21
ETH-USD,2021-11-04,4535.11
ETH-USD,2021-11-05,4475.0
ETH-USD,2021-11-06,4517.36
ETH-USD,2021-11-07,4612.06
ETH-USD,2021-11-08,4808.38
ETH-USD,2021-11-09,4731.83
ETH-USD,2021-11-10,4634.03
ETH-USD,2021-11-11,4720.87
ETH-USD,2021-11-12,4667.31
ETH-USD,2021-11-13,4644.61
ETH-USD,2021-11-14,4625.59
ETH-USD,2021-11-15,4562.98
ETH-USD,2021-11-16,4208.16
ETH-USD,2021-11-17,4290.88
ETH-USD,2021-11-18,4001.87
ETH-USD,2021-11-19,4295.43
ETH-USD,2021-11-20,4408.85
ETH-USD,2021-11-21,4268.08
ETH-USD,2021-11-22,4086.95
ETH-USD,2021-11-23,4340.23
ETH-USD,2021-11-24,4273.54
ETH-USD,2021-11-25,4520.3
ETH-USD,2021-11-26,4034.53
ETH-USD,2021-11-27,4094.8
ETH-USD,2021-11-28,4296.98
ETH-USD,2021-11-29,4443.22
ETH-USD,2021-11-30,4628.9
ETH-USD,2021-12-01,4583.28
ETH-USD,2021-12-02,4512.9
ETH-USD,2021-12-03,4219.3
ETH-USD,2021-12-04,4123.46
ETH-USD,2021-12-05,4194.8
ETH-USD,2021-12-06,4353.31
ETH-USD,2021-12-07,4307.08
ETH-USD,2021-12-08,4435.74
ETH-USD,2021-12-09,4107.69
ETH-USD,2021-12-10,3903.48
ETH-USD,2021-12-11,4075.66
ETH-USD,2021-12-12,4131.78
ETH-USD,2021-12-13,3781.94
ETH-USD,2021-12-14,3861.55
ETH-USD,2021-12-15,4019.24
ETH-USD,2021-12-16,3956.62
ETH-USD,2021-12-17,3878.29
ETH-USD,2021-12-18,3959.83
ETH-USD,2021-12-19,3925.34
ETH-USD,2021-12-20,3938.8
ETH-USD,2021-12-21,4016.59
ETH-USD,2021-12-22,3979.54
ETH-USD,2021-12-23,4110.14
ETH-USD,2021-12-24,4043.39
ETH-USD,2021-12-25,4093.14
ETH-USD,2021-12-26,4061.27
ETH-USD,2021-12-27,4036.24
ETH-USD,2021-12-28,3791.69
ETH-USD,2021-12-29,3627.93
ETH-USD,2021-12-30,3709.57
ETH-USD,2021-12-31,3677.85
ETH-USD,2022-01-01,3765.67
ETH-USD,2022-01-02,3830.67
ETH-USD,2022-01-03,3764.24
ETH-USD,2022-01-04,3789.52
ETH-USD,2022-01-05,3535.86
ETH-USD,2022-01-06,3407.77
ETH-USD,2022-01-07,3195.31
ETH-USD,2022-01-08,3080.02
ETH-USD,2022-01-09,3150.3
ETH-USD,2022-01-10,3085.43
ETH-USD,2022-01-11,3237.89
ETH-USD,2022-01-12,3370.89
ETH-USD,2022-01-13,3238.03
ETH-USD,2022-01-14,3307.9
ETH-USD,2022-01-15,3327.74
ETH-USD,2022-01-16,3346.59
ETH-USD,2022-01-17,3209.35
ETH-USD,2022-01-18,3160.15
ETH-USD,2022-01-19,3083.65
ETH-USD,2022-01-20,3004.72
ETH-USD,2022-01-21,2571.29
ETH-USD,2022-01-22,2412.52
ETH-USD,2022-01-23,2540.81
ETH-USD,2022-01-24,2441.01
ETH-USD,2022-01-25,2458.07
ETH-USD,2022-01-26,2461.41
ETH-USD,2022-01-27,2424.66
ETH-USD,2022-01-28,2545.95
ETH-USD,2022-01-29,2600.02
ETH-USD,2022-01-30,2602.77
ETH-USD,2022-01-31,2686.82
ETH-USD,2022-02-01,2787.16
ETH-USD,2022-02-02,2681.0
ETH-USD,2022-02-03,2692.8
ETH-USD,2022-02-04,2994.99
ETH-USD,2022-02-05,3013.81
ETH-USD,2022-02-06,3056.2
ETH-USD,2022-02-07,3140.18
ETH-USD,2022-02-08,3115.88
ETH-USD,2022-02-09,3243.62
ETH-USD,2022-02-10,3071.83
ETH-USD,2022-02-11,2927.63
ETH-USD,2022-02-12,2917.1
ETH-USD,2022-02-13,2870.25
ETH-USD,2022-02-14,2929.31
ETH-USD,2022-02-15,3182.27
